order_reference,payment_method,order_status,order_price_net_earnings,ride_distance,to_client_distance,total_ride_distance,lei_per_km_total,lei_per_km_ride,ride_duration,to_client_duration,total_ride_duration,lei_per_min_total,lei_per_min_ride,order_created_date,order_created_time,order_accepted_date,order_accepted_time,order_pickup_date,order_pickup_time,order_drop_off_date,order_drop_off_time,order_finished_date,order_finished_time,payment_confirmed_date,payment_confirmed_time,pickup_address,destination_address,order_cancelled_date,order_cancelled_time,order_no_show_date,order_no_show_time,order_stops,order_price_ride_price,order_price_commission,order_price_in_app_discount,order_price_booking_fee,order_price_cancellation_fee,order_price_cash_discount,order_price_tip,order_price_toll_fee,is_scheduled,price_review_reason,driver_cancelled_reason,category_info_name,category_info_vehicle_type,category_info_seats,vehicle_model
MzI1LTI1MzE1MzIyODgtMzMyNDI5MDkwMg,business,client_cancelled,,,5.098,,,,,,,,,31-05-26,1:02:26,,,,,,,,,,,"Strada Barbu Văcărescu 164A, Bucureşti","Calea Vitan 110A, București, România",31-05-26,1:02:30,,,"[{""lat"": 44.474636, ""lng"": 26.107627, ""address"": ""Strada Barbu Văcărescu 164A, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.416481, ""lng"": 26.129876, ""address"": ""Calea Vitan 110A, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI0OTI2MTkyMDktMzI1MzM4NTMwNw,cash,client_cancelled,,,0.371,,,,,,,,,04-05-26,21:02:59,,,,,,,,,,,"Strada Anton Pann 16, Bucureşti","FAN Courier, Bulevardul Decebal, București, România",04-05-26,21:03:06,,,"[{""lat"": 44.429446, ""lng"": 26.112626, ""address"": ""Strada Anton Pann 16, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.431082, ""lng"": 26.138223, ""address"": ""FAN Courier, Bulevardul Decebal, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzQyOTg0MzQtMzMyOTc2MzI5Mg,business,client_cancelled,,,6.047,,,,,,,,,02-06-26,0:14:07,02-06-26,0:14:13,,,,,,,,,"Bucharest, Romania","Strada Doamna Ghica 1, Bucureşti",02-06-26,0:15:03,,,"[{""lat"": 44.472622, ""lng"": 26.087555, ""address"": ""Bucharest, Romania"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.464804, ""lng"": 26.12838, ""address"": ""Strada Doamna Ghica 1, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MDg0MTYxNjctMzI4MTExMjg0NQ,cash,client_cancelled,,,2.443,,,,,,,,,15-05-26,22:36:51,15-05-26,22:36:58,,,,,,,,,"Strada Doctor Nicolae Minovici 1, București 013712","Strada Apolodor 12-14, Centrul Civic, Bucureşti",15-05-26,22:38:28,,,"[{""lat"": 44.484208, ""lng"": 26.076039, ""address"": ""Strada Doctor Nicolae Minovici 1, București 013712"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.428337, ""lng"": 26.093365, ""address"": ""Strada Apolodor 12-14, Centrul Civic, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MjczMTY2MjMtMzE0NjgyNDMwMA,business,client_cancelled,,,2.961,,,,,,,,,17-03-26,23:16:59,,,,,,,,,,,"Crowne Plaza Bucharest, Crowne Plaza Bucharest","Strada Năsăud 9, Bucureşti",17-03-26,23:17:01,,,"[{""lat"": 44.479633, ""lng"": 26.064434, ""address"": ""Crowne Plaza Bucharest, Crowne Plaza Bucharest"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.414983, ""lng"": 26.081547, ""address"": ""Strada Năsăud 9, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0ODMxMjIzNjktMzIzNzE1Njk3NA,in_app,client_cancelled,,,1.26,,,,,,,,,27-04-26,21:51:35,27-04-26,21:51:40,,,,,,,,,"Strada Domnița Anastasia 4, Bucureşti","Nord City, Bulevardul Pipera 1C",27-04-26,21:53:09,,,"[{""lat"": 44.433848, ""lng"": 26.095129, ""address"": ""Strada Domnița Anastasia 4, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.491438, ""lng"": 26.118876, ""address"": ""Nord City, Bulevardul Pipera 1C"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0OTQ5MDQ0OTctMzI1NzEzMzczNg,in_app,client_cancelled,,,0.893,,,,,,,,,06-05-26,18:20:08,06-05-26,18:20:11,,,,,,,,,"Șoseaua Pipera 32, Bucureşti","One Herastrau Towers, Strada Nicolae Caramfil 74A, Sector 1, Bucureşti",06-05-26,18:20:58,,,"[{""lat"": 44.479348, ""lng"": 26.100228, ""address"": ""Șoseaua Pipera 32, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.48622, ""lng"": 26.092039, ""address"": ""One Herastrau Towers, Strada Nicolae Caramfil 74A, Sector 1, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NDM5OTQ3MjItMzE3MjczNTM2OQ,in_app,client_cancelled,,,0.35,,,,,,,,,29-03-26,23:31:56,29-03-26,23:32:02,,,,,,,,,"Calea Dorobanților 111-131, Bucureşti","Calea Moșilor 268, Sectorul 2, Bucureşti",29-03-26,23:32:42,,,"[{""lat"": 44.454568, ""lng"": 26.097848, ""address"": ""Calea Dorobanților 111-131, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.441306, ""lng"": 26.117759, ""address"": ""Calea Moșilor 268, Sectorul 2, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0ODQyMzEwODUtMzIzODkzODc3NA,cash,client_cancelled,,,0.431,,,,,,,,,28-04-26,19:58:58,,,,,,,,,,,"Strada Dunăvăț 9, Bucureşti 051916","Salon Magic, Rahova, Bucureşti",28-04-26,19:59:01,,,"[{""lat"": 44.408458, ""lng"": 26.073832, ""address"": ""Strada Dunăvăț 9, Bucureşti 051916"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.402752, ""lng"": 26.055786, ""address"": ""Salon Magic, Rahova, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjczODAxODUtMzMxNjM3NTM3MQ,cash,client_cancelled,,,1.431,,,,,,,,,28-05-26,16:43:28,28-05-26,16:43:32,,,,,,,,,"Bulevardul Timișoara 25, Bucureşti 061306","Superbet, Bulevardul Timișoara 21, Drumul Taberei, Bucureşti",28-05-26,16:43:39,,,"[{""lat"": 44.428039, ""lng"": 26.04645, ""address"": ""Bulevardul Timișoara 25, Bucureşti 061306"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.427966, ""lng"": 26.047795, ""address"": ""Superbet, Bulevardul Timișoara 21, Drumul Taberei, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NjcyOTY1OTYtMzIxMDQ0OTMyOA,cash,client_cancelled,,,1.78,,,,,,,,,16-04-26,18:14:40,16-04-26,18:14:44,,,,,,,,,"Șoseaua Virtuții 18, Bucureşti","Intrare Galaxy, Afi Palace Cotroceni",16-04-26,18:15:06,,,"[{""lat"": 44.440188, ""lng"": 26.035069, ""address"": ""Șoseaua Virtuții 18, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.431716, ""lng"": 26.05424, ""address"": ""Intrare Galaxy, Afi Palace Cotroceni"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0ODE4NTIxNzgtMzIzNTAwODAxMQ,in_app,client_cancelled,,,1.639,,,,,,,,,26-04-26,21:06:55,,,,,,,,,,,"Intrare Magazin, Carrefour, Șoseaua Alexandria 152","Strada Echinocțiului 2, Bucureşti",26-04-26,21:07:00,,,"[{""lat"": 44.398758, ""lng"": 26.044675, ""address"": ""Intrare Magazin, Carrefour, Șoseaua Alexandria 152"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.408281, ""lng"": 26.090807, ""address"": ""Strada Echinocțiului 2, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTQyMzE3NDItMzE4OTAxMDEwMQ,in_app,client_cancelled,,,1.592,,,,,,,,,06-04-26,22:56:16,,,,,,,,,,,"Calea Moșilor 127, Bucureşti 020854","Strada Eufrosina Popescu 61, Bucharest",06-04-26,22:56:24,,,"[{""lat"": 44.438, ""lng"": 26.114678, ""address"": ""Calea Moșilor 127, Bucureşti 020854"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.424175, ""lng"": 26.143075, ""address"": ""Strada Eufrosina Popescu 61, Bucharest"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzU4MjUwNDUtMzIyNDc5NTgxMQ,cash,client_cancelled,,,1.662,,,,,,,,,22-04-26,19:10:51,,,,,,,,,,,"Șoseaua Mihai Bravu 500, Bucureşti 030335","Strada Frăsinetului 26, Bucharest",22-04-26,19:10:53,,,"[{""lat"": 44.412555, ""lng"": 26.128535, ""address"": ""Șoseaua Mihai Bravu 500, Bucureşti 030335"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.424308, ""lng"": 26.201232, ""address"": ""Strada Frăsinetului 26, Bucharest"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MTg0MjE0NzMtMzEzMjg2MzUwNw,in_app,client_cancelled,,,1.184,,,,,,,,,11-03-26,13:38:17,11-03-26,13:38:26,,,,,,,,,"Strada Delea Nouă 3, Bucureşti 030924","Str. Lemnisorului 21-27, Bucureşti 032348",11-03-26,13:40:16,,,"[{""lat"": 44.430854, ""lng"": 26.129991, ""address"": ""Strada Delea Nouă 3, Bucureşti 030924"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.4078, ""lng"": 26.178027, ""address"": ""Str. Lemnisorului 21-27, Bucureşti 032348"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzI3NzQ4MjgtMzMyNjc0NTMyMw,cash,client_cancelled,,,1.151,,,,,,,,,31-05-26,20:54:48,31-05-26,20:54:54,,,,,,,,,"Gara de Nord, București, România","Str. Ileana Cosanzeana 8, Bucureşti 051788",31-05-26,20:55:40,,,"[{""lat"": 44.446398, ""lng"": 26.075547, ""address"": ""Gara de Nord, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.41324, ""lng"": 26.069424, ""address"": ""Str. Ileana Cosanzeana 8, Bucureşti 051788"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTQwOTc3NTgtMzE4ODczOTMzMw,cash,client_cancelled,,,1.658,,,,,,,,,06-04-26,20:35:11,06-04-26,20:35:16,,,,,,,,,"Strada George Enescu 42, Bucureşti 010308","Strada Ermil Pangratti 18, Dorobanți, Bucureşti",06-04-26,20:35:17,,,"[{""lat"": 44.445068, ""lng"": 26.099514, ""address"": ""Strada George Enescu 42, Bucureşti 010308"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.461427, ""lng"": 26.088668, ""address"": ""Strada Ermil Pangratti 18, Dorobanți, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjY0ODkzOTAtMzMxNDc4Njg3Mg,business,client_cancelled,,,2.338,,,,,,,,,28-05-26,0:33:14,28-05-26,0:33:27,,,,,,,,,"Old Town, Academiei Street","Strada Litovoi Voievod 10, Bucharest, Romania",28-05-26,0:33:48,,,"[{""lat"": 44.433631, ""lng"": 26.099623, ""address"": ""Old Town, Academiei Street"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.456845, ""lng"": 26.130753, ""address"": ""Strada Litovoi Voievod 10, Bucharest, Romania"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MzQyNjY1MDEtMzMyOTY4NDg0Nw,in_app,client_cancelled,,,5.442,,,,,,,,,01-06-26,23:30:35,01-06-26,23:30:44,,,,,,,,,"Strada Verzișori 8, Bucureşti","Strada Patrioților 1, Bucharest",01-06-26,23:30:59,,,"[{""lat"": 44.420339, ""lng"": 26.107864, ""address"": ""Strada Verzișori 8, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.411982, ""lng"": 26.164973, ""address"": ""Strada Patrioților 1, Bucharest"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NjczMDEzOTMtMzIxMDQ1Njc2OA,cash,client_cancelled,,,1.092,,,,,,,,,16-04-26,18:18:31,16-04-26,18:18:34,,,,,,,,,"Bulevardul Timișoara 33, București 061309","Strada Râul Doamnei 3, Drumul Taberei, Bucureşti",16-04-26,18:19:42,,,"[{""lat"": 44.427043, ""lng"": 26.041194, ""address"": ""Bulevardul Timișoara 33, București 061309"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.414365, ""lng"": 26.024517, ""address"": ""Strada Râul Doamnei 3, Drumul Taberei, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzM1MDcwOTctMzIyMTE0MzA2OQ,cash,client_cancelled,,,1.34,,,,,,,,,20-04-26,22:18:45,20-04-26,22:18:55,,,,,,,,,"Strada Ion Brezoianu 14, Bucureşti 050024","Hotel Sir Lujerului, Șoseaua Virtuții 1A, Militari, Bucureşti",20-04-26,22:19:07,,,"[{""lat"": 44.434459, ""lng"": 26.094708, ""address"": ""Strada Ion Brezoianu 14, Bucureşti 050024"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.434941, ""lng"": 26.034412, ""address"": ""Hotel Sir Lujerului, Șoseaua Virtuții 1A, Militari, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDkxNzUzNDgtMzExODIyMDcyMQ,in_app,client_cancelled,,,5.889,,,,,,,,,04-03-26,16:16:09,04-03-26,16:16:17,,,,,,,,,"Bulevardul Pipera 196, Voluntari 077190","Drumul Potcoavei 2, Voluntari 077191",04-03-26,16:17:50,,,"[{""lat"": 44.529163, ""lng"": 26.143217, ""address"": ""Bulevardul Pipera 196, Voluntari 077190"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.505263, ""lng"": 26.136234, ""address"": ""Drumul Potcoavei 2, Voluntari 077191"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MTA2ODEyNTQtMzI4NTM0MzM4Ng,cash,client_cancelled,,,1.632,,,,,,,,,17-05-26,4:20:23,17-05-26,4:20:36,,,,,,,,,"Bloc M35, Aleea Barajul Dunării 3, București 032754",Drumul Dealu Cucului 13A,17-05-26,4:21:15,,,"[{""lat"": 44.426794, ""lng"": 26.170014, ""address"": ""Bloc M35, Aleea Barajul Dunării 3, București 032754"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.369698, ""lng"": 26.112218, ""address"": ""Drumul Dealu Cucului 13A"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
MzI1LTI1MzgxODAwNjUtMzMzNjkwMzQ0NA,cash,client_cancelled,,,2.056,,,,,,,,,04-06-26,20:47:58,04-06-26,20:48:05,,,,,,,,,"Galaxy Entrance, Afi Palace Cotroceni Mall","Airport's Boulevard 13, Hilton Garden Inn Otopeni",04-06-26,20:48:39,,,"[{""lat"": 44.431716, ""lng"": 26.05424, ""address"": ""Galaxy Entrance, Afi Palace Cotroceni Mall"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.574007, ""lng"": 26.076405, ""address"": ""Airport's Boulevard 13, Hilton Garden Inn Otopeni"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MDk3OTM4MzktMzI4MzYxNDgyNQ,cash,client_cancelled,,,1.15,,,,,,,,,16-05-26,18:48:03,,,,,,,,,,,"Bulevardul Iancu de Hunedoara 2, Bucureşti 010673","Strada Ion Țuculescu 42, Titan - Balta Albă, Bucureşti",16-05-26,18:48:05,,,"[{""lat"": 44.451936, ""lng"": 26.087572, ""address"": ""Bulevardul Iancu de Hunedoara 2, Bucureşti 010673"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.427997, ""lng"": 26.143612, ""address"": ""Strada Ion Țuculescu 42, Titan - Balta Albă, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0OTQ5NDY0NDItMzI1NzIwMDIyNQ,cash,client_cancelled,,,1.027,,,,,,,,,06-05-26,18:52:36,06-05-26,18:52:47,,,,,,,,,"Parcul Regele Mihai I, Sectorul 1, București","Calea Victoriei 32-34, Bucureşti 010091",06-05-26,18:55:00,,,"[{""lat"": 44.473295, ""lng"": 26.08827, ""address"": ""Parcul Regele Mihai I, Sectorul 1, București"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.435078, ""lng"": 26.098223, ""address"": ""Calea Victoriei 32-34, Bucureşti 010091"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDkyNDI1OTUtMzExODMxNDg2Ng,in_app,client_cancelled,,,1.244,,,,,,,,,04-03-26,17:12:50,04-03-26,17:12:56,,,,,,,,,"Șoseaua Colentina 45, Bucureşti 021161","the N space., Strada Alexandrina, București, România",04-03-26,17:13:13,,,"[{""lat"": 44.459338, ""lng"": 26.131736, ""address"": ""Șoseaua Colentina 45, Bucureşti 021161"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.466129, ""lng"": 26.083299, ""address"": ""the N space., Strada Alexandrina, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0OTQ3NDEyMTctMzI1Njg1NTEzNQ,cash,client_cancelled,,,0.977,,,,,,,,,06-05-26,16:11:31,06-05-26,16:11:42,,,,,,,,,"Strada Buzești 74, Bucureşti 011017","DRIVE GAS - COLENTINA, Strada Heliade Între Vii, București, România",06-05-26,16:12:30,,,"[{""lat"": 44.450212, ""lng"": 26.083767, ""address"": ""Strada Buzești 74, Bucureşti 011017"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.452974, ""lng"": 26.141377, ""address"": ""DRIVE GAS - COLENTINA, Strada Heliade Între Vii, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTE2MjU5ODUtMzE4NDU3NDQ5Mg,cash,client_cancelled,,,0.5,,,,,,,,,04-04-26,20:03:12,04-04-26,20:03:16,,,,,,,,,"Bulevardul Decebal 2, Bucureşti 030965","Șoseaua Fabrica de Glucoză 11G, Bucureşti 020331",04-04-26,20:03:33,,,"[{""lat"": 44.426977, ""lng"": 26.130428, ""address"": ""Bulevardul Decebal 2, Bucureşti 030965"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.478534, ""lng"": 26.119992, ""address"": ""Șoseaua Fabrica de Glucoză 11G, Bucureşti 020331"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MTMxNDEyNjEtMzI4OTY2NTA5NA,cash,client_cancelled,,,5.232,,,,,,,,,18-05-26,23:00:58,18-05-26,23:01:09,,,,,,,,,"Calea Floreasca 246B, Bucureşti 014476","Himalayan Taste restaurant, Șoseaua Colentina, Bucharest, Romania",18-05-26,23:01:21,,,"[{""lat"": 44.478663, ""lng"": 26.104272, ""address"": ""Calea Floreasca 246B, Bucureşti 014476"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.473458, ""lng"": 26.154157, ""address"": ""Himalayan Taste restaurant, Șoseaua Colentina, Bucharest, Romania"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NjM2MTYxNjAtMzIwNDMzOTkyMg,cash,client_cancelled,,,4.437,,,,,,,,,13-04-26,20:33:26,13-04-26,20:33:31,,,,,,,,,"Intrarea Pătrarului 25, Giulești Sârbi, Bucureşti","Strada Cauzasi 40, Bucureşti 030802",13-04-26,20:33:39,,,"[{""lat"": 44.466603, ""lng"": 26.019618, ""address"": ""Intrarea Pătrarului 25, Giulești Sârbi, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.429775, ""lng"": 26.114328, ""address"": ""Strada Cauzasi 40, Bucureşti 030802"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NzMzNjM2NDMtMzIyMDkwNjcxNg,cash,client_cancelled,,,1.567,,,,,,,,,20-04-26,19:45:26,20-04-26,19:45:29,,,,,,,,,"Strada Hrisovului 7, Bucureşti 013161","Strada Baia de Criș 22, Bucureşti",20-04-26,19:45:39,,,"[{""lat"": 44.480537, ""lng"": 26.047351, ""address"": ""Strada Hrisovului 7, Bucureşti 013161"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.482387, ""lng"": 26.025552, ""address"": ""Strada Baia de Criș 22, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0NTM5OTY1NzYtMzE4ODU3Mjk4NQ,cash,client_cancelled,,,1.724,,,,,,,,,06-04-26,18:55:04,,,,,,,,,,,"McDonald's, Piața Unirii 1, București, România","Bulevardul Dimitrie Cantemir 22A, Sectorul 4, Bucureşti",06-04-26,18:55:10,,,"[{""lat"": 44.428573, ""lng"": 26.10427, ""address"": ""McDonald's, Piața Unirii 1, București, România"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.41684, ""lng"": 26.103969, ""address"": ""Bulevardul Dimitrie Cantemir 22A, Sectorul 4, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MTE1OTQ2OTYtMzEyMTgxODk4NQ,in_app,client_cancelled,,,1.371,,,,,,,,,06-03-26,14:33:49,06-03-26,14:33:59,,,,,,,,,"Strada Inocenței 5, Bucureşti 021013","McDonald's, Bulevardul Basarabia 99, Pantelimon, Bucureşti",06-03-26,14:34:09,,,"[{""lat"": 44.43911, ""lng"": 26.110252, ""address"": ""Strada Inocenței 5, Bucureşti 021013"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.436955, ""lng"": 26.167238, ""address"": ""McDonald's, Bulevardul Basarabia 99, Pantelimon, Bucureşti"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MjQ1ODY4MTgtMzE0MjU3NTgxOQ,in_app,client_cancelled,,,2.81,,,,,,,,,15-03-26,18:59:34,15-03-26,18:59:42,,,,,,,,,"Șoseaua Orhideelor 31, Bucureşti 010953","Palatul Parlamentului, Palace of Parliament, Bucharest",15-03-26,18:59:52,,,"[{""lat"": 44.449301, ""lng"": 26.067032, ""address"": ""Șoseaua Orhideelor 31, Bucureşti 010953"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.430394, ""lng"": 26.086768, ""address"": ""Palatul Parlamentului, Palace of Parliament, Bucharest"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0OTI2MjEzNjQtMzI1MzM4ODYxOA,cash,client_cancelled,12.75,,1.183,,,,,3.3,,,,04-05-26,21:05:31,04-05-26,21:05:36,04-05-26,21:08:54,,,,,,,"Strada Mihăileanu Ștefan 22, Bucureşti 024023","Manuc's Inn, Old Town",04-05-26,21:10:48,,,"[{""lat"": 44.434616, ""lng"": 26.117836, ""address"": ""Strada Mihăileanu Ștefan 22, Bucureşti 024023"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.429241, ""lng"": 26.101654, ""address"": ""Manuc's Inn, Old Town"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",-12.75,0,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI1MjUwNzg3MzMtMzMxMjE1NDUxMA,business,client_cancelled,,,2.065,,,,,,,,,27-05-26,1:45:27,,,,,,,,,,,"Piața Charles de Gaulle 15, Bucureşti 011857","Aleea Dumbravita 1, Bucureşti 061571",27-05-26,1:45:38,,,"[{""lat"": 44.465503, ""lng"": 26.08722, ""address"": ""Piața Charles de Gaulle 15, Bucureşti 011857"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.427114, ""lng"": 26.037986, ""address"": ""Aleea Dumbravita 1, Bucureşti 061571"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}]",,,,,,,,,FALSE,,,Priority,car,3,Volkswagen Touran
